users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
12000,0.2,0.015,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9320955276489258,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,2.6227837572384165,2.6227837572384165,11.266666666666667,11.266666666666667
12000,0.2,0.015,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9356679916381836,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,2.6227837572384165,2.6227837572384165,11.266666666666667,11.266666666666667
12000,0.2,0.015,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.959176778793335,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,2.6227837572384165,2.6227837572384165,11.266666666666667,11.266666666666667
12000,0.2,0.015,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9595272541046143,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,2.6227837572384165,2.6227837572384165,11.266666666666667,11.266666666666667
12000,0.2,0.02,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9389536380767822,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,3.5304710667626322,3.5304710667626322,13.666666666666666,13.666666666666666
12000,0.2,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9301941394805908,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,3.5304710667626322,3.5304710667626322,13.666666666666666,13.666666666666666
12000,0.2,0.02,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9626882076263428,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,3.5304710667626322,3.5304710667626322,13.666666666666666,13.666666666666666
12000,0.2,0.02,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9557580947875977,0.0,0.0,1.0,20.0,20.0,,,,,28749.0,,,3.5304710667626322,3.5304710667626322,13.666666666666666,13.666666666666666
12000,0.2,0.03,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9234676361083984,0.0,0.0,1.0,20.0,20.0,,,,,28524.0,,,5.4919599323141,5.4919599323141,20.8,20.8
12000,0.2,0.03,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9265682697296143,0.0,0.0,1.0,20.0,20.0,,,,,28524.0,,,5.4919599323141,5.4919599323141,20.8,20.8
12000,0.2,0.03,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9634437561035156,0.0,0.0,1.0,20.0,20.0,,,,,28524.0,,,5.4919599323141,5.4919599323141,20.8,20.8
12000,0.2,0.03,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9672486782073975,0.0,0.0,1.0,20.0,20.0,,,,,28524.0,,,5.4919599323141,5.4919599323141,20.8,20.8
12000,0.2,0.05,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9309751987457275,0.0,0.0,1.0,15.0,15.0,,,,,28474.0,,,9.33356546377732,9.33356546377732,33.733333333333334,33.733333333333334
