users,adoption,p_gossip,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
8000,0.05,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7803852558135986,0.0,0.0,1.0,55.0,55.0,,,,,29398.0,,,1.3918592048578213,1.3918592048578213,4.2,4.2
8000,0.05,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8186261653900146,0.0,0.0,1.0,35.0,35.0,,,,,27027.0,,,2.3232596621839385,2.3232596621839385,6.866666666666666,6.866666666666666
8000,0.05,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7811012268066406,0.0,0.0,1.0,20.0,20.0,,,,,26062.0,,,3.4835129293670595,3.4835129293670595,10.466666666666667,10.466666666666667
8000,0.05,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7763400077819824,0.0,0.0,1.0,20.0,20.0,,,,,24120.0,,,4.386277666701096,4.386277666701096,11.933333333333334,11.933333333333334
8000,0.05,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.786992073059082,0.0,0.0,1.0,20.0,20.0,,,,,23986.0,,,6.410251665629084,6.410251665629084,19.533333333333335,19.533333333333335
8000,0.05,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7721786499023438,0.0,0.0,1.0,10.0,10.0,,,,,23345.0,,,8.474397109315184,8.474397109315184,25.4,25.4
8000,0.1,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7917454242706299,0.0,0.0,0.26666666666666666,75.0,75.0,,,,,31370.0,,,0.11102453129805255,0.11102453129805255,1.0,1.0
8000,0.1,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.828660249710083,0.0,0.0,0.3333333333333333,50.0,50.0,,,,,27321.0,,,0.21144328437136733,0.21144328437136733,1.2,1.2
8000,0.1,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7756137847900391,0.0,0.0,0.6,50.0,50.0,,,,,27321.0,,,0.41710968524071845,0.41710968524071845,2.4,2.4
8000,0.1,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7724471092224121,0.0,0.0,0.7333333333333333,50.0,50.0,,,,,27321.0,,,0.6395511901529936,0.6395511901529936,2.6666666666666665,2.6666666666666665
8000,0.1,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7844686508178711,0.0,0.0,0.8,47.5,47.5,,,,,27067.0,,,0.7698977917352144,0.7698977917352144,2.933333333333333,2.933333333333333
8000,0.1,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7738003730773926,0.0,0.0,0.8666666666666667,50.0,50.0,,,,,27321.0,,,1.2391649379041767,1.2391649379041767,3.533333333333333,3.533333333333333
8000,0.1,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.788172721862793,0.0,0.0,0.9333333333333333,47.5,47.5,,,,,27067.0,,,1.702197945666178,1.702197945666178,4.266666666666667,4.266666666666667
8000,0.1,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.773963451385498,0.0,0.0,0.9333333333333333,45.0,45.0,,,,,26720.0,,,2.559093146173299,2.559093146173299,6.0,6.0
8000,0.1,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8042974472045898,0.0,0.0,1.0,25.0,25.0,,,,,26002.0,,,4.431254615591329,4.431254615591329,10.533333333333333,10.533333333333333
8000,0.1,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8090481758117676,0.0,0.0,1.0,10.0,10.0,,,,,22247.0,,,7.082298194900598,7.082298194900598,17.466666666666665,17.466666666666665
8000,0.1,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7763910293579102,0.0,0.0,1.0,10.0,10.0,,,,,22247.0,,,8.856517740494915,8.856517740494915,22.6,22.6
8000,0.1,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.774965763092041,0.0,0.0,1.0,5.0,5.0,,,,,21761.0,,,13.196041497735743,13.196041497735743,34.46666666666667,34.46666666666667
8000,0.1,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.766608715057373,0.0,0.0,1.0,5.0,5.0,,,,,21761.0,,,17.20010397370625,17.20010397370625,46.8,46.8
8000,0.2,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7949531078338623,0.0,0.0,0.5333333333333333,70.0,70.0,,,,,30097.5,,,0.441075384616815,0.441075384616815,1.0,1.0
8000,0.2,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.806715726852417,0.0,0.0,0.7333333333333333,35.0,35.0,,,,,25235.0,,,0.6341199979984334,0.6341199979984334,3.066666666666667,3.066666666666667
8000,0.2,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7802302837371826,0.0,0.0,0.8666666666666667,35.0,35.0,,,,,26085.0,,,0.8162474251074282,0.8162474251074282,3.2666666666666666,3.2666666666666666
8000,0.2,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7875256538391113,0.0,0.0,0.9333333333333333,40.0,40.0,,,,,27818.5,,,1.2691695013347866,1.2691695013347866,4.333333333333333,4.333333333333333
8000,0.2,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7825760841369629,0.0,0.0,0.9333333333333333,35.0,35.0,,,,,24633.0,,,1.6825269172974706,1.6825269172974706,5.866666666666666,5.866666666666666
8000,0.2,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7850160598754883,0.0,0.0,1.0,35.0,35.0,,,,,24622.0,,,2.789788358543679,2.789788358543679,8.066666666666666,8.066666666666666
