run_dir,mode,p_gossip,adoption,t_since_release_min,aware_new_frac,cum_msgs_since_release,cum_gossip_bytes_since_release
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,35.0,0.0,5732,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,40.0,0.0,6418,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,45.0,0.0,7103,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,50.0,0.0,7656,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,55.0,0.0,8327,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,60.0,0.0,8918,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,65.0,0.0,9569,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,70.0,0.0,10270,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,75.0,0.0,10950,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,80.0,0.0,11660,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,85.0,0.0,12440,8064
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,90.0,0.0,13066,8064
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,95.0,0.0,13845,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,100.0,0.0,14593,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,105.0,0.0,15220,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,110.0,0.0,15942,31360
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,115.0,0.0,16658,32256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,0.0,0.0,806,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,5.0,0.0,1466,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,10.0,0.0,1998,17920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,15.0,0.0,2606,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,20.0,0.0,3154,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,25.0,0.0,3842,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,30.0,0.0,4538,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,35.0,0.0,5169,23296
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,40.0,0.0,5887,23296
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,45.0,0.0,6421,23296
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,50.0,0.0,6945,23296
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,55.0,0.0,7583,23296
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,60.0,0.0,8289,24192
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,65.0,0.0,8899,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,70.0,0.0,9443,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,75.0,0.0,9912,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,80.0,0.0,10444,25984
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,85.0,0.0,11065,25984
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,90.0,0.0,11721,25984
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,95.0,0.0,12201,26880
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,100.0,0.0,12887,26880
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,105.0,0.0,13514,27776
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,110.0,0.0,14109,28672
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,115.0,0.0,14689,29568
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,0.0,0.0,693,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,5.0,0.0,1511,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,10.0,0.0,2219,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,15.0,0.0,2792,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,20.0,0.0,3434,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,25.0,0.0,4022,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,30.0,0.0,4666,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,35.0,0.0,5295,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,40.0,0.0,5910,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,45.0,0.0,6531,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,50.0,0.0,7164,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,55.0,0.0,7957,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,60.0,0.0,8557,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,65.0,0.0,9198,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,70.0,0.0,9719,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,75.0,0.0,10341,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,80.0,0.0,10982,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,85.0,0.0,11736,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,90.0,0.0,12385,24192
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,95.0,0.0,13051,24192
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,100.0,0.0,13832,35840
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,105.0,0.0,14501,37632
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,110.0,0.0,15204,46592
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,115.0,0.0,15937,46592
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,0.0,0.0,621,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,5.0,0.0,1229,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,10.0,0.0,1900,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,15.0,0.0,2504,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,20.0,0.0,3185,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,25.0,0.0,3897,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,30.0,0.0,4415,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,35.0,0.0,5079,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,40.0,0.0,5720,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,45.0,0.0,6400,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,50.0,0.0,6988,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,55.0,0.0,7590,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,60.0,0.0,8267,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,65.0,0.0,8979,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,70.0,0.0,9488,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,75.0,0.0,10063,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,80.0,0.0,10672,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,85.0,0.0,11272,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,90.0,0.0,11969,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,95.0,0.0,12734,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,100.0,0.0,13371,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,105.0,0.0,13966,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,110.0,0.0,14712,6272
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p012_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_proof,0.012,0.2,115.0,0.0,15498,8064
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,0.0,0.0,809,10752
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,5.0,0.0,1519,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,10.0,0.0,2114,12544
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,15.0,0.0,2731,17920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,20.0,0.0,3318,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,25.0,0.0,4015,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,30.0,0.0,4718,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,35.0,0.0,5396,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,40.0,0.0,6084,22400
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,45.0,0.0,6754,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,50.0,0.0,7435,34944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,55.0,0.0,8168,46592
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,60.0,0.0,8782,47488
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,65.0,0.0,9361,60928
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,70.0,0.0,10002,60928
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,75.0,0.0,10613,75264
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,80.0,0.0,11349,77056
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,85.0,0.0,11929,77056
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,90.0,0.0,12604,90496
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,95.0,0.0,13336,91392
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,100.0,0.0,13942,92288
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,105.0,0.0,14615,93184
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,110.0,0.0,15425,103040
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p02_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.02,0.2,115.0,0.0,16226,103936
